motor,doc_id,nombre_pdf,ruta_relativa_repo,ruta_absoluta_pdf,page_index,campo,valor_gold,valor_pred,exactitud_binaria,tiempo_pagina_s,len_texto_pagina,fecha_corrida
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,21,fecha_emision,2026-02-08,2026-02-08,1,1.4645,1183,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,21,moneda,PEN,PEN,1,1.4645,1183,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,21,monto_subtotal,27.12,,0,1.4645,1183,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,21,monto_igv,4.88,4.88,1,1.4645,1183,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,21,monto_total,32.00,32.00,1,1.4645,1183,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,21,ruc_receptor,20380795907,10288513673,0,1.4645,1183,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,21,razon_social_emisor,RESTAURANT HATUN WASI,FACTURA ELECTRÓNICA F001-00001712,0,1.4645,1183,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,23,ruc_emisor,20615320561,20615320561,1,0.5742,1109,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,23,tipo_documento,01,01,1,0.5742,1109,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,23,serie_numero,E001-27,E001-27,1,0.5742,1109,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,23,fecha_emision,2026-02-08,2026-02-08,1,0.5742,1109,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,23,moneda,PEN,PEN,1,0.5742,1109,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,23,monto_subtotal,29.66,29.66,1,0.5742,1109,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,23,monto_igv,5.34,5.34,1,0.5742,1109,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,23,monto_total,35.00,29.66,0,0.5742,1109,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,23,ruc_receptor,20380795907,20380795907,1,0.5742,1109,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,23,razon_social_emisor,POLLOS A LA BRASA AMIGOS S.A.C.,E001-27,0,0.5742,1109,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,25,ruc_emisor,20612666751,20612666751,1,2.1397,4517,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,25,tipo_documento,01,01,1,2.1397,4517,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,25,serie_numero,E001-478,E001-478,1,2.1397,4517,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,25,fecha_emision,2026-02-08,2026-02-08,1,2.1397,4517,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,25,moneda,PEN,PEN,1,2.1397,4517,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,25,monto_subtotal,271.49,271.49,1,2.1397,4517,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,25,monto_igv,28.51,28.51,1,2.1397,4517,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,25,monto_total,300.00,271.49,0,2.1397,4517,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,25,ruc_receptor,20380795907,20380795907,1,2.1397,4517,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,25,razon_social_emisor,HOTEL SUMAC SAMARI S.A.C.,E001-478,0,2.1397,4517,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,27,ruc_emisor,20611798637,20611798637,1,0.5687,1007,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,27,tipo_documento,01,01,1,0.5687,1007,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,27,serie_numero,E001-324,E001-324,1,0.5687,1007,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,27,fecha_emision,2026-02-08,2026-02-08,1,0.5687,1007,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,27,moneda,PEN,PEN,1,0.5687,1007,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,27,monto_subtotal,40.00,40.00,1,0.5687,1007,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,27,monto_igv,0.00,0.00,1,0.5687,1007,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,27,monto_total,40.00,40.00,1,0.5687,1007,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,27,ruc_receptor,20380795907,20380795907,1,0.5687,1007,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,27,razon_social_emisor,E T M TOURS PUQUIO-NASCA S.A.C.,E001-324,0,0.5687,1007,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,29,ruc_emisor,20606737310,20606737310,1,0.5695,1123,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,29,tipo_documento,01,01,1,0.5695,1123,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,29,serie_numero,E001-2203,E001-2203,1,0.5695,1123,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,29,fecha_emision,2026-02-08,2026-02-08,1,0.5695,1123,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,29,moneda,PEN,PEN,1,0.5695,1123,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,29,monto_subtotal,29.66,29.66,1,0.5695,1123,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,29,monto_igv,5.34,5.34,1,0.5695,1123,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,29,monto_total,35.00,29.66,0,0.5695,1123,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,29,ruc_receptor,20380795907,20380795907,1,0.5695,1123,2026-04-13
docling,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,29,razon_social_emisor,MULTISERVICIOS ASIEL S.A.C.,E001-2203,0,0.5695,1123,2026-04-13
paddleocr,ri-debedsar-amiquero-2026,ri-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/ri-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\ri-debedsar-amiquero-2026.pdf,1,ruc_emisor,20380795907,,0,0.0,0,2026-04-13
paddleocr,ri-debedsar-amiquero-2026,ri-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/ri-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\ri-debedsar-amiquero-2026.pdf,1,tipo_documento,ri,,0,0.0,0,2026-04-13
paddleocr,ri-debedsar-amiquero-2026,ri-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/ri-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\ri-debedsar-amiquero-2026.pdf,1,serie_numero,900-4-2026,,0,0.0,0,2026-04-13
paddleocr,ri-debedsar-amiquero-2026,ri-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/ri-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\ri-debedsar-amiquero-2026.pdf,1,fecha_emision,2026-04-07,,0,0.0,0,2026-04-13
paddleocr,ri-debedsar-amiquero-2026,ri-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/ri-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\ri-debedsar-amiquero-2026.pdf,1,moneda,PEN,,0,0.0,0,2026-04-13
paddleocr,ri-debedsar-amiquero-2026,ri-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/ri-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\ri-debedsar-amiquero-2026.pdf,1,monto_subtotal,,,N/A,0.0,0,2026-04-13
paddleocr,ri-debedsar-amiquero-2026,ri-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/ri-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\ri-debedsar-amiquero-2026.pdf,1,monto_igv,,,N/A,0.0,0,2026-04-13
paddleocr,ri-debedsar-amiquero-2026,ri-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/ri-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\ri-debedsar-amiquero-2026.pdf,1,monto_total,138.70,,0,0.0,0,2026-04-13
paddleocr,ri-debedsar-amiquero-2026,ri-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/ri-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\ri-debedsar-amiquero-2026.pdf,1,ruc_receptor,,,N/A,0.0,0,2026-04-13
paddleocr,ri-debedsar-amiquero-2026,ri-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/ri-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\ri-debedsar-amiquero-2026.pdf,1,razon_social_emisor,,,N/A,0.0,0,2026-04-13
paddleocr,sol-viat-debedsar-2026,sol-viat-debedsar-2026.pdf,data/piloto_ocr/raw/sol-viat-debedsar-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\sol-viat-debedsar-2026.pdf,1,ruc_emisor,20380795907,,0,0.0,0,2026-04-13
paddleocr,sol-viat-debedsar-2026,sol-viat-debedsar-2026.pdf,data/piloto_ocr/raw/sol-viat-debedsar-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\sol-viat-debedsar-2026.pdf,1,tipo_documento,solicitud_viaticos,,0,0.0,0,2026-04-13
paddleocr,sol-viat-debedsar-2026,sol-viat-debedsar-2026.pdf,data/piloto_ocr/raw/sol-viat-debedsar-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\sol-viat-debedsar-2026.pdf,1,serie_numero,00233,,0,0.0,0,2026-04-13
paddleocr,sol-viat-debedsar-2026,sol-viat-debedsar-2026.pdf,data/piloto_ocr/raw/sol-viat-debedsar-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\sol-viat-debedsar-2026.pdf,1,fecha_emision,2026-01-27,,0,0.0,0,2026-04-13
paddleocr,sol-viat-debedsar-2026,sol-viat-debedsar-2026.pdf,data/piloto_ocr/raw/sol-viat-debedsar-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\sol-viat-debedsar-2026.pdf,1,moneda,PEN,,0,0.0,0,2026-04-13
paddleocr,sol-viat-debedsar-2026,sol-viat-debedsar-2026.pdf,data/piloto_ocr/raw/sol-viat-debedsar-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\sol-viat-debedsar-2026.pdf,1,monto_subtotal,,,N/A,0.0,0,2026-04-13
paddleocr,sol-viat-debedsar-2026,sol-viat-debedsar-2026.pdf,data/piloto_ocr/raw/sol-viat-debedsar-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\sol-viat-debedsar-2026.pdf,1,monto_igv,,,N/A,0.0,0,2026-04-13
paddleocr,sol-viat-debedsar-2026,sol-viat-debedsar-2026.pdf,data/piloto_ocr/raw/sol-viat-debedsar-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\sol-viat-debedsar-2026.pdf,1,monto_total,,,N/A,0.0,0,2026-04-13
paddleocr,sol-viat-debedsar-2026,sol-viat-debedsar-2026.pdf,data/piloto_ocr/raw/sol-viat-debedsar-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\sol-viat-debedsar-2026.pdf,1,ruc_receptor,,,N/A,0.0,0,2026-04-13
paddleocr,sol-viat-debedsar-2026,sol-viat-debedsar-2026.pdf,data/piloto_ocr/raw/sol-viat-debedsar-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\sol-viat-debedsar-2026.pdf,1,razon_social_emisor,,,N/A,0.0,0,2026-04-13
paddleocr,sol-viat-debedsar-2026,sol-viat-debedsar-2026.pdf,data/piloto_ocr/raw/sol-viat-debedsar-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\sol-viat-debedsar-2026.pdf,2,ruc_emisor,20380795907,,0,0.0,0,2026-04-13
paddleocr,sol-viat-debedsar-2026,sol-viat-debedsar-2026.pdf,data/piloto_ocr/raw/sol-viat-debedsar-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\sol-viat-debedsar-2026.pdf,2,tipo_documento,planilla_viaticos,,0,0.0,0,2026-04-13
paddleocr,sol-viat-debedsar-2026,sol-viat-debedsar-2026.pdf,data/piloto_ocr/raw/sol-viat-debedsar-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\sol-viat-debedsar-2026.pdf,2,serie_numero,00242,,0,0.0,0,2026-04-13
paddleocr,sol-viat-debedsar-2026,sol-viat-debedsar-2026.pdf,data/piloto_ocr/raw/sol-viat-debedsar-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\sol-viat-debedsar-2026.pdf,2,fecha_emision,2026-01-27,,0,0.0,0,2026-04-13
paddleocr,sol-viat-debedsar-2026,sol-viat-debedsar-2026.pdf,data/piloto_ocr/raw/sol-viat-debedsar-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\sol-viat-debedsar-2026.pdf,2,moneda,PEN,,0,0.0,0,2026-04-13
paddleocr,sol-viat-debedsar-2026,sol-viat-debedsar-2026.pdf,data/piloto_ocr/raw/sol-viat-debedsar-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\sol-viat-debedsar-2026.pdf,2,monto_subtotal,,,N/A,0.0,0,2026-04-13
paddleocr,sol-viat-debedsar-2026,sol-viat-debedsar-2026.pdf,data/piloto_ocr/raw/sol-viat-debedsar-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\sol-viat-debedsar-2026.pdf,2,monto_igv,,,N/A,0.0,0,2026-04-13
paddleocr,sol-viat-debedsar-2026,sol-viat-debedsar-2026.pdf,data/piloto_ocr/raw/sol-viat-debedsar-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\sol-viat-debedsar-2026.pdf,2,monto_total,991.70,,0,0.0,0,2026-04-13
paddleocr,sol-viat-debedsar-2026,sol-viat-debedsar-2026.pdf,data/piloto_ocr/raw/sol-viat-debedsar-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\sol-viat-debedsar-2026.pdf,2,ruc_receptor,,,N/A,0.0,0,2026-04-13
paddleocr,sol-viat-debedsar-2026,sol-viat-debedsar-2026.pdf,data/piloto_ocr/raw/sol-viat-debedsar-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\sol-viat-debedsar-2026.pdf,2,razon_social_emisor,AMIQUERO AHUI CARLOS FERNANDO,,0,0.0,0,2026-04-13
paddleocr,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,5,ruc_emisor,20380795907,,0,0.0,0,2026-04-13
paddleocr,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,5,tipo_documento,nota_pago,,0,0.0,0,2026-04-13
paddleocr,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,5,serie_numero,1792-26-95-2601620,,0,0.0,0,2026-04-13
paddleocr,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,5,fecha_emision,2026-02-10,,0,0.0,0,2026-04-13
paddleocr,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,5,moneda,PEN,,0,0.0,0,2026-04-13
paddleocr,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,5,monto_subtotal,,,N/A,0.0,0,2026-04-13
paddleocr,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,5,monto_igv,,,N/A,0.0,0,2026-04-13
paddleocr,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,5,monto_total,991.70,,0,0.0,0,2026-04-13
paddleocr,rend-debedsar-amiquero-2026,rend-debedsar-amiquero-2026.pdf,data/piloto_ocr/raw/rend-debedsar-amiquero-2026.pdf,C:\Users\Hans\Proyectos\vision_rag\data\piloto_ocr\raw\rend-debedsar-amiquero-2026.pdf,5,ruc_receptor,,,N/A,0.0,0,2026-04-13
